日付,カテゴリ,金額,場所,商品名・メモ
2023-03-30,食費,96,業務スーパー,水菜
2023-04-01,固定費,110000,イオン銀行,ローン
2023-04-01,固定費,4410,哲太楽天銀行,車両保険(AIG損保)
2023-04-01,固定費,3280,哲太楽天銀行,アクサダイレクト
2023-04-01,固定費,5797,哲太楽天銀行,哲太メットライフ
2023-04-01,固定費,8467,楽天カード,奈月メットライフ
2023-04-01,光熱費,4949,楽天カード,東京電力
2023-04-01,光熱費,10578,楽天カード,東京ガス
2023-04-01,固定費,687,楽天カード,ソネット
2023-04-01,固定費,5390,楽天カード,ソネット
2023-04-01,固定費,2976,楽天カード,楽天モバイル
2023-04-01,固定費,5287,哲太カード,楽天モバイル
2023-04-01,食費,26400,楽天銀行,アキュラシーゴルフ
2023-04-01,食費,3082,哲太楽天,哲太社用ケータイ
2023-04-01,食費,26000,哲太出社時食事代（出社日数＊2000円）,13.0
2023-04-01,食費,1200,翻訳アプリ,哲太経費
2023-04-01,食費,1496,Googleアプリ,哲太経費
2023-04-01,食費,7500,現金,哲太整骨院
2023-04-01,食費,130,Applecombill,ギガ
2023-04-01,食費,678,スタバ,SAコーラフラペチーノ
2023-04-01,食費,108,スタバ,SAワンモア
2023-04-01,食費,383,スタバ,SAコーヒー
2023-04-01,食費,173,SA,お茶
2023-04-01,食費,6000,那須ショートコース,ショートコース
2023-04-01,食費,1590,那須アウトレット,burger
2023-04-01,食費,1290,那須アウトレット,天丼
2023-04-01,食費,660,那須アウトレット,哲太ノート
2023-04-01,食費,793,SA,薄皮饅頭
2023-04-01,食費,210,有料道路,有料道路
2023-04-02,交通費,6065,Enejet,ガソリン
2023-04-02,食費,937,タリーズ,コーヒー、ハニーミルクラテ
2023-04-02,食費,260,タリーズ,ワンモア
2023-04-02,食費,1252,タリーズ,はちみつ
2023-04-02,食費,1430,紀伊国屋,おにぎり読本
2023-04-02,食費,1148,タカマル鮮魚店,鮭
2023-04-02,食費,938,ビアードパパ,シュークリーム
2023-04-02,食費,86,ベルク,小松菜
2023-04-02,食費,108,ベルク,ほうれん草
2023-04-02,食費,437,ベルク,玉ねぎ
2023-04-02,食費,151,ベルク,レタス
2023-04-02,食費,86,ベルク,えのき
2023-04-02,食費,617,ベルク,タコ
2023-04-02,食費,195,ベルク,もずく
2023-04-02,食費,286,ベルク,豚しゃぶしゃぶ肉
2023-04-02,食費,550,ベルク,豚しゃぶしゃぶ肉
2023-04-02,食費,550,ベルク,豚しゃぶしゃぶ肉
2023-04-02,食費,265,ベルク,鶏もも肉
2023-04-02,食費,367,ベルク,鶏むね肉
2023-04-02,食費,397,ベルク,鶏むね肉
2023-04-02,食費,217,ベルク,牛乳
2023-04-02,食費,217,ベルク,塩きくらげ
2023-04-02,食費,152,ベルク,料理酒
2023-04-02,食費,240,ベルク,たまご
2023-04-02,食費,327,ベルク,ベーコン
2023-04-02,食費,174,ベルク,ごま昆布
2023-04-02,食費,217,ベルク,梅干し
2023-04-02,食費,4320,Nespresso,Nespresso
2023-04-03,食費,550,ダイソー,ホイル、タッパー
2023-04-03,食費,217,ヤオコー,ポテチ
2023-04-03,食費,184,ヤオコー,クロレラFe
2023-04-03,食費,184,ヤオコー,コーヒーゼリー
2023-04-03,食費,129,ヤオコー,シュークリーム
2023-04-05,食費,440,ダイソー,はぎれ、キッチン用ブラシ
2023-04-05,食費,314,ヤオコー,牛乳
2023-04-05,食費,309,ヤオコー,トマト
2023-04-06,食費,418,ロピア,あらびきフランク
2023-04-06,食費,350,ロピア,バター
2023-04-06,食費,163,ロピア,片栗粉
2023-04-06,食費,262,ロピア,スフレロール
2023-04-06,食費,218,ロピア,ポテチ
2023-04-06,食費,174,ロピア,クッキー
2023-04-06,食費,108,ロピア,プリッツ
2023-04-08,食費,146,ヤオコー,ヨーグルト
2023-04-08,食費,408,ヤオコー,トマト
2023-04-08,食費,172,ヤオコー,合いびき肉
2023-04-08,食費,217,ヤオコー,フランスパン
2023-04-08,食費,327,ヤオコー,寄せプリン
2023-04-08,食費,206,ヤオコー,マッシュルーム
2023-04-08,食費,173,ヤオコー,人参
2023-04-08,食費,220,ヤオコー,クリームチーズ
2023-04-08,食費,42,ヤオコー,レタス
2023-04-08,食費,360,イオン成田,コーヒー
2023-04-08,食費,398,KALDI,ハニーマスタード
2023-04-08,食費,248,KALDI,スイートチリソース
2023-04-08,食費,615,KALDI,ブラックティ
2023-04-08,食費,429,KALDI,お味噌汁
2023-04-08,食費,547,セイムス,入浴剤
2023-04-08,食費,108,ベルク,チンゲン菜
2023-04-08,食費,372,ベルク,サバ
2023-04-08,食費,196,ベルク,もずく
2023-04-08,食費,275,ベルク,サーモン
2023-04-08,食費,163,ベルク,もずくスープ
2023-04-08,食費,184,ベルク,牛乳
2023-04-08,食費,1958,ベルク,無洗米
2023-04-08,食費,273,ベルク,たまご
2023-04-08,食費,5280,Fuu,哲太マッサージ（ヘッドスパ）
2023-04-09,食費,128,レイクタウン,アーモンドミルク
2023-04-09,食費,437,スタバ,コーヒー
2023-04-09,食費,594,スタバ,マキアートなど
2023-04-09,食費,7029,焼き肉,焼肉おもに
2023-04-09,食費,173,ベルク,ラブレ
2023-04-09,食費,436,ベルク,アーモンドミルク
2023-04-10,食費,3680,楽天,プロテイン
2023-04-10,食費,1296,楽天,おにぎり用海苔
2023-04-11,食費,162,ヤオコー,ヨーグルト
2023-04-11,食費,140,ヤオコー,チップスター
2023-04-11,食費,360,ヤオコー,だし醤油
2023-04-11,食費,437,ヤオコー,みかん
2023-04-11,食費,81,ヤオコー,プリン
2023-04-11,食費,173,ヤオコー,キャベツ
2023-04-11,食費,184,ヤオコー,クロレラFe
2023-04-11,食費,162,ヤオコー,パン
2023-04-11,食費,140,ヤオコー,小松菜
2023-04-12,食費,218,ロピア,ポテチ
2023-04-12,食費,218,ロピア,ポテチ
2023-04-12,食費,97,ロピア,チーズケーキ
2023-04-12,食費,108,ロピア,小松菜
2023-04-12,食費,220,ロピア,チーズ
2023-04-12,食費,396,ロピア,手羽中
2023-04-12,食費,834,ロピア,豚リブロース
2023-04-12,食費,137,ロピア,ガーリックパウダー
2023-04-12,食費,118,KALDI,トマト缶
2023-04-12,食費,297,KALDI,ピンクペッパー
2023-04-15,食費,800,魚べい,魚べい
2023-04-15,食費,327,イオン,アーモンドミルク
2023-04-15,食費,162,イオン,ヨーグルト
2023-04-15,食費,349,イオン,ヤクルト
2023-04-15,食費,184,イオン,コーヒーポーション
2023-04-15,食費,248,イオン,クリームシフォン
2023-04-15,食費,140,イオン,白玉抹茶
2023-04-15,食費,547,イオン,お茶の葉
2023-04-16,食費,2000,スパソラニ,哲太ソラニ
2023-04-16,食費,957,ケユカ,ハンガー
2023-04-16,食費,1540,ロフト,浅型お皿
2023-04-16,食費,3300,Humpty Dumpty,丼鉢
2023-04-16,食費,120,無印,ティー
2023-04-16,食費,455,タリーズ,チーズケーキ
2023-04-16,食費,414,タリーズ,コーヒー
2023-04-16,食費,237,タリーズ,コーヒー
2023-04-16,食費,460,ビアードパパ,シュークリーム
2023-04-16,食費,3234,アリオ,韓国料理
2023-04-16,食費,1870,ロフト,クレンジング
2023-04-16,食費,4412,マツキヨ,化粧水、UVなど
2023-04-16,食費,1463,タカマル鮮魚店,鮭
2023-04-16,食費,877,タカマル鮮魚店,丼
2023-04-16,食費,5,ヤオコー,ビニール袋
2023-04-16,食費,250,ヤオコー,小豆バー
2023-04-16,食費,547,ヤオコー,ミックスナッツ
2023-04-16,食費,217,ヤオコー,ポテチ
2023-04-16,食費,173,ヤオコー,赤だし味噌
2023-04-16,食費,244,ヤオコー,ミートボール
2023-04-16,食費,1980,楽天,スーパー大麦
2023-04-16,食費,1655,Amazon,プロテインケース
2023-04-16,食費,1589,Amazon,歯ブラシヘッド
2023-04-17,食費,178100,固定資産税,固定資産税
2023-04-17,食費,327,ヤオコー,アーモンドミルク
2023-04-17,食費,184,ヤオコー,クロレラFe
2023-04-17,食費,141,ヤオコー,ごま昆布
2023-04-17,食費,206,ヤオコー,めかぶ
2023-04-17,食費,327,ヤオコー,マッシュルーム
2023-04-17,食費,440,ヤオコー,鶏むね肉
2023-04-17,食費,328,ヤオコー,トマト
2023-04-17,食費,658,ヤオコー,合いびき肉
2023-04-17,食費,283,ヤオコー,なす
2023-04-17,食費,283,ヤオコー,ピーマン
2023-04-17,食費,165,ヤオコー,イングリッシュマフィン
2023-04-17,食費,108,ヤオコー,大葉
2023-04-17,食費,217,ヤオコー,たけのこ
2023-04-18,食費,548,ダイソー,タッパー、フルーチェなど
2023-04-18,食費,195,ヤオコー,ポテチ
2023-04-18,食費,250,ヤオコー,春巻きの皮
2023-04-18,食費,206,ヤオコー,きゅうり
2023-04-18,食費,217,ヤオコー,レタス
2023-04-18,食費,360,ヤオコー,ウインナー
2023-04-21,食費,327,ヤオコー,アーモンドミルク
2023-04-21,食費,206,ヤオコー,牛乳
2023-04-21,食費,217,ヤオコー,もずく
2023-04-21,食費,217,ヤオコー,チップスター
2023-04-21,食費,228,ヤオコー,寄せプリン
2023-04-21,食費,118,ヤオコー,ベーキングパウダー
2023-04-21,食費,338,ヤオコー,無塩せきハム
2023-04-21,食費,217,ヤオコー,カスクート
2023-04-21,食費,459,ヤオコー,豚ロース肉
2023-04-21,食費,360,ヤオコー,ピルクル
2023-04-21,食費,97,ヤオコー,キャベツ
2023-04-21,食費,195,ヤオコー,鶏ガラスープのもと
2023-04-21,食費,217,ヤオコー,レタス
2023-04-22,食費,10089,IKEA,まな板、ボウルなど
2023-04-22,食費,1820,IKEA,ランチ
2023-04-22,食費,383,スタバ,コーヒー
2023-04-22,食費,1700,KFC,ケンタッキー
2023-04-22,食費,2606,マツキヨ,ビフィーナ
2023-04-22,食費,240,SA,コーヒーなど
2023-04-22,交通費,6504,Enejet,ガソリン
2023-04-22,食費,3500,Amazon,オシリア
2023-04-23,食費,3980,きらり,お風呂屋さん
2023-04-23,食費,217,BLANDE,グリーンリーフ
2023-04-23,食費,657,BLANDE,お弁当
2023-04-23,食費,767,BLANDE,お弁当
2023-04-23,食費,437,BLANDE,ぶどう
2023-04-23,食費,327,BLANDE,トルティーヤ
2023-04-23,食費,107,BLANDE,お茶
2023-04-23,食費,1430,BLANDE,鯛（1匹さばいてもらった）
2023-04-23,食費,182,BLANDE,プチシュー
2023-04-23,食費,550,BLANDE,豚こま切れ
2023-04-23,食費,217,BLANDE,ラディッシュ
2023-04-23,食費,173,BLANDE,三つ葉
2023-04-23,食費,173,BLANDE,おぼろ豆腐
2023-04-23,食費,371,BLANDE,ダシダ
2023-04-23,食費,976,BLANDE,メープルシロップ
2023-04-23,食費,421,セブン,コーヒー
2023-04-23,食費,218,ロピア,ポテチ
2023-04-23,食費,218,ロピア,ポテチ
2023-04-23,食費,328,ロピア,ピルクル
2023-04-23,食費,438,ロピア,ホットケーキミックス
2023-04-23,食費,141,ロピア,パン粉
2023-04-23,食費,328,ロピア,醤油
2023-04-23,食費,328,ロピア,インスタントコーヒー
2023-04-23,食費,515,ロピア,ラカント
2023-04-23,食費,328,ロピア,チーズ
2023-04-23,食費,878,ロピア,チーズ
2023-04-24,食費,195,ヤオコー,たまご
2023-04-24,食費,162,ヤオコー,ヨーグルト
2023-04-24,食費,657,ヤオコー,ポークランチョンミート
2023-04-25,食費,327,ヤオコー,アーモンドミルク
2023-04-25,食費,501,ヤオコー,小豆バー
2023-04-25,食費,86,ヤオコー,納豆
2023-04-25,食費,330,ヤオコー,ぶどう
2023-04-25,食費,195,ヤオコー,人参
2023-04-25,食費,217,ヤオコー,チーズ
2023-04-25,食費,162,ヤオコー,もずく
2023-04-25,食費,437,ヤオコー,トマト
2023-04-25,食費,163,ヤオコー,パイン
2023-04-25,食費,217,ヤオコー,玉ねぎ
2023-04-25,食費,195,ヤオコー,プリン
2023-04-25,食費,129,ヤオコー,ソイジョイ
2023-04-25,食費,129,ヤオコー,ソイジョイ
2023-04-25,食費,129,ヤオコー,ソイジョイ
2023-04-25,食費,129,ヤオコー,ソイジョイ
2023-04-25,食費,86,ヤオコー,小松菜
2023-04-25,食費,53,ヤオコー,大根
2023-04-25,医療費,2360,聖隷佐倉市民病院,哲太いぼとり診察
2023-04-26,食費,437,イオン,ガーゼ
2023-04-26,食費,85,イオン,ポテチ
2023-04-26,食費,327,イオン,チーズ
2023-04-26,食費,140,イオン,レタス
2023-04-26,食費,86,イオン,レタス
2023-04-28,食費,2370,魚べい,魚べい
2023-04-28,食費,1260,DHC,リッププランパー
2023-04-28,食費,476,KALDI,パスタ
2023-04-29,食費,299,マツキヨ,固めるテンプル
2023-04-29,食費,352,マツキヨ,生理用ナプキン
2023-04-29,食費,1694,マツキヨ,リップモンスター
2023-04-29,食費,198,マツキヨ,アトリックス
2023-04-29,食費,1188,マツキヨ,メラノCCジェル
2023-04-29,食費,682,マツキヨ,リップ
2023-04-29,食費,407,マツキヨ,ひんやりシート
2023-04-29,食費,550,マツキヨ,オールミートバイト
2023-04-29,食費,475,ヤオコー,合いびき肉
2023-04-29,食費,327,ヤオコー,アーモンドミルク
2023-04-29,食費,734,ヤオコー,トルティーヤ
2023-04-29,食費,360,ヤオコー,ピルクル
2023-04-29,食費,437,ヤオコー,トマト
2023-04-29,食費,218,ヤオコー,とんかつ
2023-04-29,食費,108,ヤオコー,おはぎ
2023-04-29,食費,393,ヤオコー,タコスソース
2023-04-29,食費,239,ヤオコー,フライドオニオン
2023-04-29,食費,86,ヤオコー,レタス
2023-04-29,食費,2090,レイクタウン,スヌーピーTシャツ
2023-04-29,食費,1780,GU,ブラトップ
2023-04-29,食費,388,レイクタウン,あおさのり
2023-04-29,食費,322,レイクタウン,バラパン
2023-04-29,食費,3100,レイクタウン,五右衛門
2023-04-29,食費,300,ENEOS-SS,洗車
2023-04-29,食費,600,ENEOS-SS,洗車
2023-04-29,食費,290,etc,etc
2023-04-29,食費,290,etc,etc
2023-04-29,食費,130,etc,etc
2023-04-29,食費,550,etc,etc
2023-04-29,食費,550,etc,etc
2023-04-29,食費,380,etc,etc
2023-04-29,食費,380,etc,etc
2023-04-29,食費,380,etc,etc
2023-04-29,食費,520,etc,etc
2023-04-30,食費,5724,レイクタウン,Tシャツ、ビーサン
2023-04-30,食費,2200,レイクタウン,本（時間は存在しない）
2023-04-30,食費,168,KALDI,ナシゴレンのもと
2023-04-30,食費,388,ロンカフェ,コーヒー
2023-04-30,食費,2612,サーモス,水筒
2023-04-30,食費,6050,服屋さん,哲太Tシャツ
2023-04-30,食費,3050,ランタン,シンガポールごはん
2023-04-30,食費,530,スタバ,スタバ
2023-04-30,食費,13750,レイクタウン,リーバイス3点
2023-04-30,食費,3270,etc,etc
2023-04-30,食費,3370,etc,etc
2023-04-30,食費,380,etc,etc
2023-04-30,食費,380,etc,etc
2023-05-01,固定費,110000,イオン銀行,ローン
2023-05-01,固定費,4410,哲太楽天銀行,車両保険(AIG損保)
2023-05-01,固定費,5797,哲太楽天銀行,哲太メットライフ
2023-05-01,固定費,8467,楽天カード,奈月メットライフ
2023-05-01,光熱費,3880,コンビニ,下水道（2ヶ月毎）
2023-05-01,光熱費,5840,りそな銀行,水道局（2ヶ月毎）
2023-05-01,光熱費,4086,楽天カード,東京電力
2023-05-01,光熱費,11737,楽天カード,東京ガス
2023-05-01,固定費,687,楽天カード,ソネット
2023-05-01,固定費,5390,楽天カード,ソネット
2023-05-01,固定費,5256,哲太カード,楽天モバイル
2023-05-01,食費,26400,楽天銀行,アキュラシーゴルフ
2023-05-01,食費,4472,哲太楽天,哲太社用ケータイ
2023-05-01,食費,26000,哲太出社時食事代（出社日数＊2000円）,13.0
2023-05-01,食費,1200,翻訳アプリ,哲太経費
2023-05-01,食費,1496,Googleアプリ,哲太経費
2023-05-01,食費,7500,現金,哲太整骨院
2023-05-01,食費,130,Applecombill,ギガ
2023-05-01,食費,108,ヤオコー,トマト缶
2023-05-01,食費,108,ヤオコー,ヨーグルト
2023-05-01,食費,121,ヤオコー,ヨーグルト
2023-05-01,食費,376,ヤオコー,ぶどう
2023-05-01,食費,437,ヤオコー,トマト
2023-05-01,食費,217,ヤオコー,カスクート
2023-05-01,食費,261,ヤオコー,スイカ
2023-05-01,食費,137,ヤオコー,もずく
2023-05-01,食費,173,ヤオコー,アボカド
2023-05-01,食費,272,ヤオコー,わかめ
2023-05-01,食費,173,ヤオコー,水菜
2023-05-02,食費,2200,サイゼリア,サイゼリア
2023-05-02,食費,108900,美容皮膚科,サーマクール
2023-05-03,交通費,6995,Enejet,ガソリン
2023-05-03,食費,210,有料道路,有料道路
2023-05-03,食費,210,ローソン,コーヒー
2023-05-03,食費,827,セイコーマート,おにぎりなど
2023-05-03,食費,4000,潮来打ちっぱなし,潮来セントラル
